timestamp,validator,slot
2023-01-22,Stakely,80
2023-01-14,celsius,80
2023-03-28,celsius,80
2023-04-15,celsius,80
2022-10-04,celsius,80
2022-10-06,celsius,80
2023-03-04,celsius,80
2023-01-29,celsius,80
2023-01-24,celsius,80
2022-11-14,celsius,80
2023-04-27,celsius,80
2023-05-26,Allnodes,80
2023-03-12,Allnodes,80
2023-06-18,ChainSafe,80
2023-09-10,ChainSafe,80
2023-01-24,Everstake,80
2022-12-24,Everstake,80
2023-06-12,Everstake,80
2023-08-31,Everstake,80
2022-09-26,Everstake,80
2023-03-18,Everstake,80
2023-01-03,Everstake,80
2023-02-20,Everstake,80
2022-11-06,Everstake,80
2022-09-29,Everstake,80
2022-12-28,Everstake,80
2023-01-22,Everstake,80
2022-11-08,Everstake,80
2023-08-16,Everstake,80
2022-09-27,Everstake,80
2022-11-27,Everstake,80
2023-02-17,Everstake,80
2023-07-25,Everstake,80
2023-09-11,Everstake,80
2023-07-30,Everstake,80
2023-08-04,HashQuark,80
2023-06-24,HashQuark,80
2023-07-12,HashQuark,80
2023-07-09,HashQuark,80
2023-08-14,HashQuark,80
2023-09-18,HashQuark,80
2023-07-13,HashQuark,80
2023-08-09,HashQuark,80
2023-06-27,HashQuark,80
2023-06-13,HashQuark,80
2023-09-11,HashQuark,80
2023-08-21,HashQuark,80
2023-09-09,HashQuark,80
2023-01-06,InfStones,80
2022-12-01,InfStones,80
2023-09-06,InfStones,80
2022-10-03,InfStones,80
2023-03-09,InfStones,80
2023-07-04,InfStones,80
2022-12-28,InfStones,80
2022-10-12,InfStones,80
2023-01-16,InfStones,80
2023-04-16,InfStones,80
2023-05-19,InfStones,80
2023-05-05,InfStones,80
2023-08-12,InfStones,80
2023-02-26,InfStones,80
2023-02-05,InfStones,80
2022-11-17,InfStones,80
2023-05-27,InfStones,80
2023-06-25,InfStones,80
2023-04-25,InfStones,80
2023-07-11,InfStones,80
2022-11-21,Blockscape,80
2022-12-11,Blockscape,80
2023-01-09,Blockscape,80
2023-04-09,Blockscape,80
2023-01-18,Blockscape,80
2022-12-25,Blockscape,80
2023-02-02,Blockscape,80
2023-04-12,Blockscape,80
2023-09-20,ChainLayer,80
2023-02-13,ChainLayer,80
2023-06-03,ChainLayer,80
2023-08-17,ChainLayer,80
2023-05-25,ChainLayer,80
2023-07-08,ChainLayer,80
2023-09-01,ChainLayer,80
2023-05-23,ChainLayer,80
2023-04-28,ChainLayer,80
2023-09-06,ChainLayer,80
2022-12-15,Chorus One,80
2023-03-20,Chorus One,80
2022-12-29,Chorus One,80
2023-03-02,Chorus One,80
2023-07-17,Chorus One,80
2023-02-15,Chorus One,80
2023-04-27,Chorus One,80
2022-10-02,Chorus One,80
2023-04-15,Nethermind,80
2023-06-07,Nethermind,80
2023-06-10,Nethermind,80
2023-05-20,Nethermind,80
2023-03-31,Nethermind,80
2023-05-16,Nethermind,80
2023-09-05,Blockdaemon,80
2023-04-08,BridgeTower,80
2023-07-03,BridgeTower,80
2023-08-05,BridgeTower,80
2023-01-19,BridgeTower,80
2023-05-04,Sigma Prime,80
2023-07-22,Sigma Prime,80
2023-06-13,Sigma Prime,80
2023-07-05,Sigma Prime,80
2023-08-10,Sigma Prime,80
2023-09-10,Sigma Prime,80
2023-06-15,Sigma Prime,80
2023-09-04,Sigma Prime,80
2023-08-29,Sigma Prime,80
2023-08-16,Kukis Global,80
2023-06-29,Kukis Global,80
2023-06-19,Kukis Global,80
2023-06-21,Kukis Global,80
2023-05-27,Kukis Global,80
2023-07-04,Kukis Global,80
2023-04-19,abyss finance,80
2023-09-02,Prysmatic Labs,80
2023-04-25,RockLogic GmbH,80
2023-06-12,RockLogic GmbH,80
2023-05-13,RockLogic GmbH,80
2022-11-14,Simply Staking,80
2023-09-13,Simply Staking,80
2023-06-07,Simply Staking,80
2023-07-15,Simply Staking,80
2023-04-01,Simply Staking,80
2023-01-21,Simply Staking,80
2023-05-13,Simply Staking,80
2023-07-12,Simply Staking,80
2023-09-06,Simply Staking,80
2023-09-11,ConsenSys Codefi,80
2023-08-29,ConsenSys Codefi,80
2023-05-26,ConsenSys Codefi,80
2023-06-09,ConsenSys Codefi,80
2023-08-26,CryptoManufaktur,80
2023-05-22,CryptoManufaktur,80
2023-08-01,CryptoManufaktur,80
2023-04-23,CryptoManufaktur,80
2023-07-21,CryptoManufaktur,80
2023-08-04,CryptoManufaktur,80
2023-06-13,CryptoManufaktur,80
2022-10-04,Staking Facilities,80
2022-12-29,Staking Facilities,80
2023-02-28,Staking Facilities,80
2023-02-26,Staking Facilities,80
2022-12-14,Staking Facilities,80
2023-07-08,Staking Facilities,80
2023-01-12,Staking Facilities,80
2023-08-23,Staking Facilities,80
2023-04-08,Staking Facilities,80
2023-07-22,Attestant (BVI) Limited,80
2023-09-16,Attestant (BVI) Limited,80
2023-06-12,Attestant (BVI) Limited,80
2023-07-18,Attestant (BVI) Limited,80
2023-07-06,Attestant (BVI) Limited,80
2023-05-19,Attestant (BVI) Limited,80
2023-01-20,P2P.ORG - P2P Validator,80
2023-04-15,P2P.ORG - P2P Validator,80
2023-09-02,P2P.ORG - P2P Validator,80
2022-12-09,P2P.ORG - P2P Validator,80
2023-01-12,P2P.ORG - P2P Validator,80
2023-02-17,P2P.ORG - P2P Validator,80
2023-05-07,P2P.ORG - P2P Validator,80
2022-11-25,P2P.ORG - P2P Validator,80
2023-03-13,P2P.ORG - P2P Validator,80
2023-05-18,P2P.ORG - P2P Validator,80
2022-12-28,P2P.ORG - P2P Validator,80
2023-07-01,okx,79
2023-07-20,okx,79
2023-07-29,okx,79
2023-08-19,okx,79
2023-08-22,okx,79
2023-04-30,DSRV,79
2023-06-13,DSRV,79
2023-06-23,DSRV,79
2023-03-17,DSRV,79
2023-09-20,DSRV,79
2022-11-10,DSRV,79
2022-12-16,DSRV,79
2023-08-31,DSRV,79
2023-06-27,DSRV,79
2023-07-12,DSRV,79
2023-09-01,DSRV,79
2023-04-10,DSRV,79
2023-06-21,DSRV,79
2023-08-09,RockX,79
2023-07-20,RockX,79
2023-06-20,RockX,79
2022-09-15,RockX,79
2023-07-07,RockX,79
2023-07-11,RockX,79
2023-05-25,RockX,79
2023-07-05,RockX,79
2023-04-08,SkillZ,79
2023-09-13,SkillZ,79
2023-05-11,SkillZ,79
2023-05-02,SkillZ,79
2023-06-14,SkillZ,79
2023-08-12,SkillZ,79
2023-03-29,SkillZ,79
2023-04-26,SkillZ,79
2023-06-23,SkillZ,79
2023-08-11,SkillZ,79
2023-08-09,SkillZ,79
2023-06-01,Stakin,79
2023-03-03,Stakin,79
2023-06-24,Stakin,79
2022-11-22,Stakin,79
2023-02-04,Stakin,79
2023-01-28,Stakin,79
2022-11-10,Stakin,79
2023-01-14,Stakin,79
2023-08-04,Stakin,79
2022-12-14,Stakin,79
2023-03-21,Figment,79
2023-06-15,Figment,79
2023-08-22,Figment,79
2023-05-22,Figment,79
2023-08-21,Figment,79
2023-08-09,Figment,79
2023-05-29,Figment,79
2022-11-06,Stakely,79
2023-06-01,Stakely,79
2023-07-04,Stakely,79
2023-03-05,Stakely,79
2023-06-27,Stakely,79
2023-07-30,Stakely,79
2023-08-29,Stakely,79
2023-07-12,Stakely,79
2022-10-03,Stakely,79
2022-11-22,celsius,79
2022-12-02,celsius,79
2023-04-21,celsius,79
2022-12-07,celsius,79
2023-06-16,Allnodes,79
2023-08-09,Allnodes,79
2023-07-21,Allnodes,79
2023-06-12,Allnodes,79
2023-07-02,Allnodes,79
2023-05-17,Allnodes,79
2023-08-14,Allnodes,79
2023-08-05,ChainSafe,79
2023-08-03,ChainSafe,79
2023-08-13,ChainSafe,79
2023-08-18,ChainSafe,79
2023-06-19,ChainSafe,79
2023-07-23,ChainSafe,79
2023-05-24,ChainSafe,79
2023-05-27,Everstake,79
2023-09-19,Everstake,79
2023-01-12,Everstake,79
2022-10-23,Everstake,79
2022-10-29,Everstake,79
2023-09-05,Everstake,79
2022-11-02,Everstake,79
2023-06-11,Everstake,79
2023-01-13,Everstake,79
2022-12-09,Everstake,79
2022-10-27,Everstake,79
2023-04-07,Everstake,79
2023-08-11,Everstake,79
2022-10-12,Everstake,79
2022-12-01,Everstake,79
2023-08-25,Everstake,79
2023-06-01,Everstake,79
2023-08-30,HashQuark,79
2023-05-06,HashQuark,79
2023-07-01,HashQuark,79
2023-08-24,HashQuark,79
2023-08-28,HashQuark,79
2023-09-05,HashQuark,79
2023-07-14,HashQuark,79
2023-08-05,HashQuark,79
2023-06-18,HashQuark,79
2023-04-15,HashQuark,79
2023-01-26,InfStones,79
2023-07-30,InfStones,79
2023-07-24,InfStones,79
2023-09-09,InfStones,79
2023-04-07,InfStones,79
2023-05-29,InfStones,79
2023-08-15,InfStones,79
2023-08-03,InfStones,79
2023-04-03,InfStones,79
2023-01-29,InfStones,79
2023-05-10,InfStones,79
2022-12-31,InfStones,79
2023-06-23,InfStones,79
2023-05-25,InfStones,79
2023-07-31,InfStones,79
2022-11-04,InfStones,79
2023-06-12,InfStones,79
2023-03-01,InfStones,79
2023-02-07,InfStones,79
2023-04-11,InfStones,79
2022-11-11,Blockscape,79
2022-11-22,Blockscape,79
2023-04-28,Blockscape,79
2023-01-11,Blockscape,79
2023-01-07,Blockscape,79
2023-05-28,Blockscape,79
2023-01-30,Blockscape,79
2023-05-09,Blockscape,79
2023-05-19,ChainLayer,79
2023-06-06,ChainLayer,79
2023-09-12,ChainLayer,79
2023-04-29,ChainLayer,79
2023-05-08,ChainLayer,79
2023-03-08,Chorus One,79
2022-11-16,Chorus One,79
2023-08-22,Chorus One,79
2022-12-25,Chorus One,79
2022-12-03,Chorus One,79
2022-12-22,Chorus One,79
2023-03-16,Chorus One,79
2023-05-27,Chorus One,79
2022-09-29,Chorus One,79
2022-12-26,Chorus One,79
2022-10-22,Chorus One,79
2023-08-29,Nethermind,79
2023-06-16,Nethermind,79
2023-05-19,Nethermind,79
2023-09-20,Nethermind,79
2023-06-20,Nethermind,79
2023-09-10,Nethermind,79
2023-07-26,Nethermind,79
2023-08-15,Blockdaemon,79
2023-08-30,Blockdaemon,79
2023-07-18,BridgeTower,79
2023-06-20,BridgeTower,79
2023-03-22,BridgeTower,79
2023-06-22,BridgeTower,79
2023-07-17,BridgeTower,79
2023-06-15,BridgeTower,79
2023-08-11,BridgeTower,79
2023-09-12,BridgeTower,79
2023-07-15,Sigma Prime,79
2023-05-06,Sigma Prime,79
2023-06-08,Sigma Prime,79
2023-07-09,Sigma Prime,79
2023-07-26,Sigma Prime,79
2023-09-09,Sigma Prime,79
2023-08-26,Kukis Global,79
2023-08-09,Kukis Global,79
2023-06-24,Kukis Global,79
2023-06-07,Kukis Global,79
2023-07-13,Kukis Global,79
2023-03-12,Kukis Global,79
2023-04-22,Kukis Global,79
2023-07-25,Kukis Global,79
2023-07-30,Kukis Global,79
2023-07-27,Kukis Global,79
2023-05-26,Kukis Global,79
2023-04-05,abyss finance,79
2023-04-25,abyss finance,79
2023-06-10,Prysmatic Labs,79
2023-07-12,Prysmatic Labs,79
2023-08-18,Prysmatic Labs,79
2023-06-19,Prysmatic Labs,79
2023-06-04,RockLogic GmbH,79
2023-06-13,RockLogic GmbH,79
2023-05-23,RockLogic GmbH,79
2023-05-10,Simply Staking,79
2023-04-27,Simply Staking,79
2023-04-16,Simply Staking,79
2023-04-11,Simply Staking,79
2022-12-14,Simply Staking,79
2023-03-06,Simply Staking,79
2023-05-13,ConsenSys Codefi,79
2023-08-24,ConsenSys Codefi,79
